business_name,city,county,state,latitude,longitude,location_type,partial_match
Feba Living Care,Miami,Miami-Dade,florida,25.7880468,-80.1406619,ROOFTOP,True
Feel At Home,Tampa,Hillsborough,florida,28.066123,-82.461073,ROOFTOP,True
Feels Like Home In Tampa Alf,Tampa,Hillsborough,florida,27.9877031,-82.57315570000002,ROOFTOP,True
Felix & Oscar,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Fellowship Home At The Fairway,Sebring,Highlands,florida,27.532382,-81.5255279,ROOFTOP,True
Finisterre Alf,Miami,Miami-Dade,florida,25.801178,-80.201489,ROOFTOP,True
Finnish-American Village,Lake Worth,Palm Beach,florida,26.5906677,-80.0715179,ROOFTOP,True
First Choice Alf,Miramar,Broward,florida,25.990304,-80.2390078,ROOFTOP,True
First Choice Comfort Careorporated,Hollywood,Broward,florida,26.0218195,-80.2122636,ROOFTOP,True
Five Oaks Rest Home,Welaka,Putnam,florida,29.4874665,-81.664397,ROOFTOP,True
Five Star Assisted Living Facility,Miami,Miami-Dade,florida,25.7771513,-80.24986369999999,ROOFTOP,True
Five Star Premier Residences Of Boca Raton,Boca Raton,Palm Beach,florida,26.3412534,-80.1386534,ROOFTOP,True
Five Star Premier Residences Of Hollywood,Hollywood,Broward,florida,26.0316808,-80.1768979,ROOFTOP,True
Five Star Premier Residences Of Plantation,Plantation,Broward,florida,26.1463176,-80.2640521,ROOFTOP,True
Five Star Premier Residences Of Pompano Beach,Pompano Beach,Broward,florida,26.2186613,-80.09233090000001,ROOFTOP,True
Five Stars Alf,Miami,Miami-Dade,florida,25.7770882,-80.2148747,ROOFTOP,True
Fl Memory Lane,Pensacola,Escambia,florida,30.4368526,-87.26822969999999,ROOFTOP,True
Flamingo Alf,Plantation,Broward,florida,26.1212378,-80.2136785,ROOFTOP,True
Flawless Cosmetics And Recovery,Pembroke Pines,Broward,florida,26.007765,-80.2962555,APPROXIMATE,True
Florentina'S House Alf Corp,Tampa,Hillsborough,florida,27.950575,-82.4571776,APPROXIMATE,True
Florida Access Care,Sebring,Highlands,florida,27.5291937,-81.5134365,ROOFTOP,True
Florida Home Care Alf,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Florida Presbyterian Homes,Lakeland,Polk,florida,28.032142,-81.9620644,ROOFTOP,True
Florida Shores Assisted Living.,Edgewater,Volusia,florida,28.9772327,-80.9109381,ROOFTOP,True
Florida Shores Of Melbourne 1 Alf,Melbourne,Brevard,florida,28.0750246,-80.7007793,ROOFTOP,True
Florry House (The),Plant City,Hillsborough,florida,27.9440321,-82.0887504,ROOFTOP,True
Footprints Home Care Services,Spring Hill,Hernando,florida,28.4831682,-82.5369872,APPROXIMATE,True
Forest Oaks Of Spring Hill,Spring Hill,Hernando,florida,28.491653,-82.5884788,ROOFTOP,True
Forest Spring Garden,North Lauderdale,Broward,florida,26.217305,-80.2258811,APPROXIMATE,True
Fountains Of Melbourne,Melbourne,Brevard,florida,28.0443461,-80.6280351,ROOFTOP,True
Fountains Residence At Mill Cove,Jacksonville,Duval,florida,30.3795779,-81.5733528,APPROXIMATE,True
Fountainview,West Palm Beach,Palm Beach,florida,26.7142482,-80.08146289999999,ROOFTOP,True
Four Seasons Elder Care Alf.,Miami Lakes,Miami-Dade,florida,25.9087056,-80.30866189999999,APPROXIMATE,True
Fran'S Elderly Care,Port Orange,Volusia,florida,29.1222165,-81.0365022,ROOFTOP,True
Freedom Oaks Assisted Living,De Leon Springs,Volusia,florida,29.15719499999999,-81.351849,ROOFTOP,True
Freedom Plaza Assisted Living And Memory Care,Sun City Center,Hillsborough,florida,27.7144291,-82.3679669,ROOFTOP,True
Freedom Pointe Place Assisted Living And Memory Care,The Villages,Lake,florida,28.951712,-81.96508829999999,ROOFTOP,True
Fremont Manor,Winter Park,Orange,florida,28.6062753,-81.38135110000002,ROOFTOP,True
French Blossoms Assisted Living,Venice,Sarasota,florida,27.0694663,-82.4169028,ROOFTOP,True
Freshwater At Hudson Alf,Hudson,Pasco,florida,28.3622655,-82.6986247,ROOFTOP,True
Friendly House Of Tampa Bay The,Tampa,Hillsborough,florida,27.950575,-82.4571776,APPROXIMATE,True
Friends At Home Assisted Living,Cocoa,Brevard,florida,28.431492,-80.800488,ROOFTOP,True
Fruitville Holdings Oppidan,Sarasota,Sarasota,florida,27.3368106,-82.4885153,ROOFTOP,True
Fullness Of Love Assisted Living Facility.,Miramar,Broward,florida,25.9860762,-80.30356019999999,APPROXIMATE,True
Future Smiles Senior Living,Port Saint Lucie,St. Lucie,florida,27.2080382,-80.37539629999999,ROOFTOP,True
G And E Assisted Living,Rockledge,Brevard,florida,28.3164498,-80.72698539999999,APPROXIMATE,True
Gables Estates Als,Miami,Miami-Dade,florida,25.7535929,-80.2544286,ROOFTOP,True
Gables Manor Independent.,Coral Gables,Miami-Dade,florida,25.7079083,-80.260335,GEOMETRIC_CENTER,True
Gabriels' Home Alf.,Miami,Miami-Dade,florida,25.7621346,-80.37713289999999,ROOFTOP,True
Gail'S Alf,Tampa,Hillsborough,florida,27.9885538,-82.45226280000001,ROOFTOP,True
Gallery At North Port The,North Port,Sarasota,florida,27.072438,-82.2052731,ROOFTOP,True
Galloway Adult Care,Miami,Miami-Dade,florida,25.7880468,-80.1406619,ROOFTOP,True
Garden Hills Retirement Center,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Garden Oasis Alf,Brandon,Hillsborough,florida,27.964489,-82.3074162,GEOMETRIC_CENTER,True
Garden Oasis Senior Living,Winter Springs,Seminole,florida,28.6988853,-81.30812259999999,APPROXIMATE,True
Garden Of Roses,Boynton Beach,Palm Beach,florida,26.5317866,-80.0905465,APPROXIMATE,True
Garden View Alf,Panama City,Bay,florida,30.1576773,-85.5715312,ROOFTOP,True
Garden Walk Assisted Living Corp,Hialeah,Miami-Dade,florida,25.8714824,-80.32600049999999,ROOFTOP,True
Gardens At Lakeview (The),Winter Garden,Orange,florida,28.5754052,-81.5869266,ROOFTOP,True
Gardens At Tavares (The),Tavares,Lake,florida,28.8038027,-81.7186248,ROOFTOP,True
Gardens Home Alf,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Gardens Of Eastbrooke,Casselberry,Seminole,florida,28.6768814,-81.3324358,ROOFTOP,True
Gardens Of North Port (The),North Port,Sarasota,florida,27.0473256,-82.2157986,ROOFTOP,True
Gardens Of Time Ii Corp,Tampa,Hillsborough,florida,28.0084761,-82.4905634,ROOFTOP,True
Gardens Of Time Iii Corp,Tampa,Hillsborough,florida,27.9873094,-82.4958008,ROOFTOP,True
Gardens Of Time,Tampa,Hillsborough,florida,27.9873094,-82.4958008,ROOFTOP,True
Gardens Of Venice Retirement Residence,Venice,Sarasota,florida,27.0437338,-82.3986207,ROOFTOP,True
Gardens Of Westbrooke,Zephyrhills,Pasco,florida,28.2548462,-82.184698,ROOFTOP,True
Generations On The Beach,Indialantic,Brevard,florida,28.1232762,-80.5827259,ROOFTOP,True
Generations Senior Living At Lake Miona,Wildwood,Sumter,florida,28.8633405,-82.01705170000001,ROOFTOP,True
Generations Senior Living At The Fairways,Wildwood,Sumter,florida,28.8633405,-82.01705170000001,ROOFTOP,True
Genesis I Assisted Living Facility,Midway,Gadsden,florida,30.4944581,-84.4544023,APPROXIMATE,True
Gentle Care Assisted Living 3,Palm Coast,Flagler,florida,29.5193253,-81.2560779,ROOFTOP,True
Gentle Care Assisted Living. 2,Palm Coast,Flagler,florida,29.553997,-81.203926,ROOFTOP,True
Gentle Care Assisted Living.,Palm Coast,Flagler,florida,29.553997,-81.203926,ROOFTOP,True
Gentle Hand Of Palm Bay Alf,Palm Bay,Brevard,florida,28.0344621,-80.5886646,APPROXIMATE,True
Gentle Harbor Senior Care,Tampa,Hillsborough,florida,28.0084326,-82.56342579999999,ROOFTOP,True
Gentle Shepherd Assisted Living Facility (The),Kissimmee,Osceola,florida,28.30102,-81.4214882,ROOFTOP,True
Gentle Touch Assisted Living Facility,Lauderdale Lakes,Broward,florida,26.1664736,-80.2083806,APPROXIMATE,True
Gentry Park Orlando,Orlando,Orange,florida,28.5043119,-81.2490416,ROOFTOP,True
Georgia'S Place,Saint Petersburg,Pinellas,florida,27.7491212,-82.64273229999999,ROOFTOP,True
Gift Of Faith Alf,Palm Bay,Brevard,florida,28.0032641,-80.6454577,ROOFTOP,True
Ginny'S Place,Rockledge,Brevard,florida,28.3164498,-80.72698539999999,APPROXIMATE,True
Glade Garden,Pinellas Park,Pinellas,florida,27.8543308,-82.71376680000002,ROOFTOP,True
Glendale House,Clearwater,Pinellas,florida,27.9872969,-82.8270673,GEOMETRIC_CENTER,True
Glory Assisted Living,Orlando,Orange,florida,28.5383832,-81.3789269,APPROXIMATE,True
Gocio Home,Sarasota,Sarasota,florida,27.3342994,-82.5250037,ROOFTOP,True
God Answers Prayers- Emmanuel,Belleview,Marion,florida,29.0261087,-81.98502049999999,ROOFTOP,True
Gold Choice Deltona,Deltona,Volusia,florida,28.9310302,-81.26190179999999,ROOFTOP,True
Gold Choice Ormond Beach,Ormond Beach,Volusia,florida,29.2608051,-81.0842514,ROOFTOP,True
Gold Choice Palm Coast,Palm Coast,Flagler,florida,29.502986,-81.1919238,ROOFTOP,True
Gold Coast Loving Care.,Hollywood,Broward,florida,26.0198825,-80.1995049,ROOFTOP,True
Golden Age Alf Of Tampa Bay,Tampa,Hillsborough,florida,27.950575,-82.4571776,APPROXIMATE,True
Golden Age Alf V,Hialeah,Miami-Dade,florida,25.7740727,-80.2930674,ROOFTOP,True
Golden Age Assisted Living Facility Corp,Miami,Miami-Dade,florida,25.7740727,-80.2930674,ROOFTOP,True
Golden Age At Brentford Court,Kissimmee,Osceola,florida,28.1628648,-81.4893806,GEOMETRIC_CENTER,True
Golden Age Family Home Ii,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Golden Age Home Care Corp,Deltona,Volusia,florida,28.8989082,-81.2374811,ROOFTOP,True
Golden Age Residences,Plantation,Broward,florida,26.1071958,-80.2011006,ROOFTOP,True
Golden Age Senior Living Care,Kissimmee,Osceola,florida,28.1615015,-81.4921324,ROOFTOP,True
Golden Age Seniors Of Sunrise.,Sunrise,Broward,florida,26.1651572,-80.28270239999999,ROOFTOP,True
Golden Butterfly Corp,Tampa,Hillsborough,florida,28.0257304,-82.4960661,ROOFTOP,True
Golden Care Facility,West Palm Beach,Palm Beach,florida,26.7153424,-80.0533746,APPROXIMATE,True
Golden Carriage Retirement Home 1,Orlando,Orange,florida,28.5383832,-81.3789269,APPROXIMATE,True
Golden Cove Alf,Orlando,Orange,florida,28.5339304,-81.28950929999999,ROOFTOP,True
Golden Girls Home,Miami,Miami-Dade,florida,25.6237255,-80.35805189999999,ROOFTOP,True
Golden House Senior Living #1,St. Johns,St. Johns,florida,29.5134638,-81.2264995,ROOFTOP,True
Golden Life Alf,Saint Petersburg,Pinellas,florida,27.825812,-82.63538539999999,ROOFTOP,True
Golden Manor Assisted Living Facility,Lake City,Columbia,florida,30.1862951,-82.6542308,ROOFTOP,True
Golden Memories,Hialeah,Miami-Dade,florida,25.8486563,-80.3055869,ROOFTOP,True
Golden Palm Assisted Living,South Daytona,Volusia,florida,29.1598087,-81.0207241,GEOMETRIC_CENTER,True
Golden Palms-Assisted Living Facility.,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Golden Pond Communities,Winter Garden,Orange,florida,28.5611934,-81.6044387,ROOFTOP,True
Golden Ranch.,Southwest Ranches,Broward,florida,26.0475022,-80.4112763,ROOFTOP,True
Golden Retreat Of Naples,Naples,Collier,florida,26.3376443,-81.5346581,ROOFTOP,True
Golden Retreat Shelter Care Center.,Jacksonville,Duval,florida,30.3875219,-81.7176313,ROOFTOP,True
Golden Retreat-2 Assisted Living Facility,Boynton Beach,Palm Beach,florida,26.5758634,-80.0885548,ROOFTOP,True
Golden Sands Retirement Home,Ft Lauderdale,Broward,florida,26.1226429,-80.13564269999999,ROOFTOP,True
Golden Street Alf Corp,Homestead,Miami-Dade,florida,25.5542771,-80.37363409999999,ROOFTOP,True
Golden Sunset,New Port Richey,Pasco,florida,28.242286,-82.702405,ROOFTOP,True
Golden Swan Assisted Living.,Coconut Creek,Broward,florida,26.3259831,-80.1886835,ROOFTOP,True
Golden Swan By The Lake Alf,Boca Raton,Palm Beach,florida,26.4194382,-80.114178,ROOFTOP,True
Golden Swan Of Boca Alf,Boca Raton,Palm Beach,florida,26.3872882,-80.1946986,ROOFTOP,True
Golden Touch Assisted Living Facility Limited Liability Company,Orange City,Volusia,florida,28.96152099999999,-81.306842,ROOFTOP,True
Golden Years Alf,Riviera Beach,Palm Beach,florida,26.7753405,-80.0580969,APPROXIMATE,True
Golden Years For The Elderly Corp,Miami,Miami-Dade,florida,25.7937998,-80.3396365,ROOFTOP,True
Golden Years Paradise,Miami,Miami-Dade,florida,25.7327565,-80.3544313,ROOFTOP,True
Gonzalez & Son'S Home Care.,Miami,Miami-Dade,florida,25.8474859,-80.2923661,ROOFTOP,True
Gonzalez Adult Care Facilities,Lake Park,Palm Beach,florida,26.7952247,-80.057396,ROOFTOP,True
Good Family Home,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Good Hope Manor,Oakland Park,Broward,florida,26.1632586,-80.1740564,ROOFTOP,True
Good Life Alf,Hialeah,Miami-Dade,florida,25.9563139,-80.32787809999999,ROOFTOP,True
Good Natured Home Care,Port Saint Lucie,St. Lucie,florida,27.2827084,-80.3576042,ROOFTOP,True
Good Ole Days Adult Living Facility,Orlando,Orange,florida,28.5028391,-81.4017758,ROOFTOP,True
Good Samaritan Care Center Assisted Living Facility.,Palm Coast,Flagler,florida,29.5083045,-81.26112119999999,ROOFTOP,True
Good Samaritan Society-Florida Lutheran (The),Deland,Volusia,florida,29.0344213,-81.28795889999999,ROOFTOP,True
Good Samaritan Society-Kissimmee Village,Kissimmee,Osceola,florida,28.2585845,-81.4485778,ROOFTOP,True
Good Sam'S Assisted Living Residence,Palm Coast,Flagler,florida,29.5343068,-81.2183108,ROOFTOP,True
Good Shepherd Alf Of Brandon,Brandon,Hillsborough,florida,27.937801,-82.2859247,APPROXIMATE,True
Good Stand Home Care,Miami,Miami-Dade,florida,25.7798509,-80.21963180000002,ROOFTOP,True
Gordon Heightsorporated,Tamarac,Broward,florida,26.2128609,-80.2497707,APPROXIMATE,True
Grace Assisted Living,Port Charlotte,Charlotte,florida,27.0172803,-82.087301,ROOFTOP,True
Grace Care Family Home Corp,Hialeah,Miami-Dade,florida,25.8714824,-80.32600049999999,ROOFTOP,True
Grace Home Living Facility,Jacksonville,Duval,florida,30.3239824,-81.7018368,ROOFTOP,True
Grace House,Port Saint Lucie,St. Lucie,florida,27.2741103,-80.4364289,GEOMETRIC_CENTER,True
Grace Manor,Port Saint Lucie,St. Lucie,florida,27.2757768,-80.2809972,GEOMETRIC_CENTER,True
Grace Manor At Hunters Creek,Plant City,Hillsborough,florida,28.0031681,-82.1289596,ROOFTOP,True
Grace Manor At Lake Morton,Lakeland,Polk,florida,28.0407033,-81.9512731,ROOFTOP,True
Grace Manor Suites,Lakeland,Polk,florida,28.1022837,-81.9512867,ROOFTOP,True
Grace'S Place Alf,Orlando,Orange,florida,28.4140216,-81.1898267,GEOMETRIC_CENTER,True
Gracious Age,Sanford,Seminole,florida,28.799473,-81.2664171,ROOFTOP,True
Gracious Living,Southwest Ranches,Broward,florida,26.0493013,-80.3953027,ROOFTOP,True
Granada Alf,Miami,Miami-Dade,florida,25.7344112,-80.2736773,GEOMETRIC_CENTER,True
Grand Boulevard Health And Rehabilitation Center,Miramar Beach,Walton,florida,30.37925899999999,-86.309372,ROOFTOP,True
Grand Living At Citrus Hills,Hernando,Citrus,florida,28.8988236,-82.4487905,ROOFTOP,True
Grand Living At Lakewood Ranch,Sarasota,Sarasota,florida,27.3857211,-82.3950844,ROOFTOP,True
Grand Living At Tamaya,Jacksonville,Duval,florida,30.2896092,-81.4846273,ROOFTOP,True
Grand Oaks,Okeechobee,Okeechobee,florida,27.2425338,-80.8282109,ROOFTOP,True
Grand Oaks Of Jensen Beach,Jensen Beach,Martin,florida,27.2458084,-80.25442400000001,ROOFTOP,True
Grand Oaks Of Palm City,Palm City,Martin,florida,27.1664263,-80.301568,ROOFTOP,True
Grand Palms Alf Operator,Orlando,Orange,florida,28.5525751,-81.2548616,ROOFTOP,True
Grand Villa Of Altamonte Springs,Altamonte Springs,Seminole,florida,28.661603,-81.3768068,ROOFTOP,True
Grand Villa Of Boynton Beach,Boynton Beach,Palm Beach,florida,26.5110385,-80.0604082,ROOFTOP,True
Grand Villa Of Clearwater,Clearwater,Pinellas,florida,27.9691948,-82.7235434,ROOFTOP,True
Grand Villa Of Deerfield Beach,Deerfield Beach,Broward,florida,26.3030955,-80.13544379999999,ROOFTOP,True
Grand Villa Of Deland,Deland,Volusia,florida,29.0539273,-81.2984188,ROOFTOP,True
Grand Villa Of Delray East,Delray Beach,Palm Beach,florida,26.4602717,-80.13225969999999,ROOFTOP,True
Grand Villa Of Englewood,Englewood,Sarasota,florida,26.9654854,-82.3316978,ROOFTOP,True
Grand Villa Of Lakeland,Lakeland,Polk,florida,28.0725783,-81.9525532,ROOFTOP,True
Grand Villa Of New Port Richey,New Port Richey,Pasco,florida,28.2480993,-82.7056241,ROOFTOP,True
Grand Villa Of Ormond Beach,Ormond Beach,Volusia,florida,29.28902979999999,-81.0848042,ROOFTOP,True
Grand Villa Of Palm Coast,Palm Coast,Flagler,florida,29.4408662,-81.2177954,ROOFTOP,True
Grand Villa Of Sarasota,Sarasota,Sarasota,florida,27.3293457,-82.5354553,ROOFTOP,True
Grandad Elderly Corp,Miami,Miami-Dade,florida,25.7937998,-80.3396365,ROOFTOP,True
Grandcare Plus Assisted Living Facility,Port Charlotte,Charlotte,florida,26.968879,-82.0483542,ROOFTOP,True
Grande Cypress Alf,Lake City,Columbia,florida,30.1736177,-82.7134955,ROOFTOP,True
Grandparents House Alf,Port Saint Lucie,St. Lucie,florida,27.2730492,-80.3582261,APPROXIMATE,True
Grandview Assisted Living Of North Florida,Bonifay,Holmes,florida,30.7918559,-85.6796533,APPROXIMATE,True
Grandview Retirement Center,Pensacola,Escambia,florida,30.5116132,-87.2257328,ROOFTOP,True
Grannys Alf,Miami Gardens,Miami-Dade,florida,25.9399252,-80.28288900000001,ROOFTOP,True
Granny'S Garden Home Alf,Miami,Miami-Dade,florida,25.6644172,-80.3741637,ROOFTOP,True
Great American Assisted Living Community At Bradenton,Bradenton,Manatee,florida,27.4945569,-82.55270569999999,ROOFTOP,True
Green Acres Alf,Dover,Hillsborough,florida,28.0389084,-82.2155719,ROOFTOP,True
Green Life Assisted Living,Pompano Beach,Broward,florida,26.2196598,-80.13501219999999,ROOFTOP,True
Green Street Alf Corp,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Greenbriar Manor,Seminole,Pinellas,florida,27.8413744,-82.8195063,ROOFTOP,True
Greenbriar Retirement Home,Apopka,Orange,florida,28.6571809,-81.4426282,ROOFTOP,True
Greenleaf Assisted Living,Kissimmee,Osceola,florida,28.2928403,-81.40933799999999,ROOFTOP,True
Greenoak Villa Of Gainesville Assisted Living Facility,Gainesville,Alachua,florida,29.688269,-82.336883,ROOFTOP,True
Greenwood Place,Melbourne,Brevard,florida,28.1494517,-80.65589349999999,ROOFTOP,True
Greynolds Assisted Living Facility,Spring Hill,Hernando,florida,28.4831682,-82.5369872,APPROXIMATE,True
Grove At Trelago The,Maitland,Orange,florida,28.6320046,-81.377524,ROOFTOP,True
Groves At Alliance Community (The),Deland,Volusia,florida,29.0181301,-81.3053996,ROOFTOP,True
Guardian Elder Care Services. (The),Miami,Miami-Dade,florida,25.6883953,-80.4554892,ROOFTOP,True
Guardian Home Alf,Sanford,Seminole,florida,28.7695388,-81.2735503,ROOFTOP,True
Guardian Home Ii Alf,New Smyrna Beach,Volusia,florida,29.0258191,-80.9269984,APPROXIMATE,True
Guidance Care Center,Marathon,Monroe,florida,24.7117644,-81.08719649999999,ROOFTOP,True
Gulf Haven,New Port Richey,Pasco,florida,28.2388618,-82.7238975,GEOMETRIC_CENTER,False
Gv Fort Pierce Opco,Fort Pierce,St. Lucie,florida,27.4467056,-80.3256056,APPROXIMATE,True
Gv Largo Opco,Largo,Pinellas,florida,27.9094665,-82.7873244,APPROXIMATE,True
Gv Palm Bay Opco,Palm Bay,Brevard,florida,28.0344621,-80.5886646,APPROXIMATE,True
Gwk Home Of Comfort,Jacksonville,Duval,florida,30.3321838,-81.65565099999999,APPROXIMATE,True
Gwk Home Of Comfort Ii,Jacksonville,Duval,florida,30.3321838,-81.65565099999999,APPROXIMATE,True
H&H Senior Care,Miami,Miami-Dade,florida,25.7276614,-80.243035,ROOFTOP,True
H2 Live,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Hacienda Alf Services,Tampa,Hillsborough,florida,27.9637044,-82.4423282,GEOMETRIC_CENTER,True
Hainat,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Haines City Slc Opco,Haines City,Polk,florida,28.1141841,-81.61785359999999,APPROXIMATE,True
Haines Manor Alf,Haines City,Polk,florida,28.1024839,-81.6229522,ROOFTOP,True
Hampton 24Th Road Alf,Ocala,Marion,florida,29.1611171,-82.1184727,GEOMETRIC_CENTER,True
Hampton Belleview Alf,Belleview,Marion,florida,29.0552578,-82.0623105,APPROXIMATE,True
Hampton Court Assisted Living,Lauderhill,Broward,florida,26.1812775,-80.254667,ROOFTOP,True
Hampton Deerwood Alf,Ocala,Marion,florida,29.1696739,-82.1151962,GEOMETRIC_CENTER,True
Hampton Manor Of Cape Coral,Cape Coral,Lee,florida,26.6176847,-81.9911729,ROOFTOP,True
Hampton Manor Of Merritt Island,Merritt Island,Brevard,florida,28.3970432,-80.7034759,ROOFTOP,True
Hampton Manor Of Punta Gorda,Punta Gorda ,Charlotte,florida,26.8815848,-82.0166232,ROOFTOP,True
